Temp,RH,Light,Pressure,UV,WifiAmnt,WifiAvg,WifiMax,BLEAmnt,BleAvg,BleMax,Location
24,53,238,100,0,193,49.81865285,89,50,-78.18,-37,Inside
24,52,228,100,0,197,49.23350254,87,50,-79.36,-40,Inside
24,52,219,100,0,198,49,87,48,-79.91666667,-37,Inside
24,52,217,100,0,199,49.23115578,87,47,-79.4893617,-38,Inside
24,52,219,100,0,198,49.1969697,89,47,-79.5106383,-37,Inside
24,53,219,100,0,195,49.34871795,89,44,-80.13636364,-38,Inside
24,53,212,100,0,190,49.89473684,89,48,-80.54166667,-37,Inside
25,53,160,100,0,200,48.865,87,48,-79.66666667,-37,Inside
25,53,160,100,0,200,48.95,87,51,-80.56862745,-38,Inside
25,52,178,100,0,200,49.095,89,49,-80.42857143,-38,Inside
25,52,213,100,0,200,48.2,87,49,-81,-37,Inside
25,52,229,100,0,194,49,89,48,-80.0625,-37,Inside
25,52,237,100,0,196,48.67346939,89,51,-80.64705882,-40,Inside
25,51,227,100,0,198,48.21212121,87,45,-79.51111111,-37,Inside
25,52,156,100,0,200,47.965,87,51,-80.50980392,-38,Inside
24,53,142,100,0,200,48.035,87,48,-80.02083333,-40,Inside
25,52,138,100,0,200,48.05,87,48,-81.39583333,-38,Inside
24,53,134,100,0,199,48.73366834,87,49,-80.04081633,-37,Inside
25,52,129,100,0,200,48.775,87,48,-80.3125,-38,Inside
25,52,127,100,0,200,49.075,87,49,-80.63265306,-37,Inside
25,51,166,100,0,200,48.545,87,48,-79.16666667,-40,Inside
25,52,151,100,0,200,48.185,87,48,-79.79166667,-40,Inside
25,53,180,100,0,200,48.555,87,49,-80.14285714,-37,Inside
25,51,188,100,0,197,49.12182741,87,48,-78.8125,-37,Inside
25,52,151,100,0,200,49.035,90,53,-79.05660377,-38,Inside
25,52,123,100,0,200,48.795,87,50,-79.94,-37,Inside
25,53,107,100,0,200,48.17,89,46,-79.67391304,-39,Inside
25,52,103,100,0,200,47.815,87,51,-80.15686275,-37,Inside
25,52,101,100,0,200,48.02,87,46,-79.67391304,-40,Inside
24,52,98,100,0,200,48.135,87,46,-80.13043478,-38,Inside
25,52,95,100,0,197,48.8071066,87,51,-81.33333333,-40,Inside
25,53,92,100,0,196,48.69387755,87,46,-79.23913043,-37,Inside
25,53,89,100,0,200,48.875,89,53,-79.79245283,-37,Inside
25,54,86,100,0,200,48.79,89,47,-80.38297872,-40,Inside
25,54,84,100,0,199,48.92462312,90,46,-81.02173913,-40,Inside
25,53,83,100,0,197,48.88832487,87,45,-79.51111111,-40,Inside
25,53,93,100,0,189,49.80952381,90,51,-80.68627451,-37,Inside
25,53,99,100,0,195,49.07692308,90,48,-79.33333333,-40,Inside
25,52,101,100,0,197,49.05076142,89,50,-80.72,-40,Inside
25,52,90,100,0,199,48.89949749,89,45,-79.53333333,-40,Inside
25,53,76,100,0,200,48.835,87,42,-79.64285714,-40,Inside
25,51,69,100,0,200,48.89,87,52,-79.78846154,-40,Inside
25,53,66,100,0,199,48.81407035,87,49,-79.30612245,-40,Inside
25,53,67,100,0,169,49.31952663,89,48,-79.16666667,-37,Inside
25,52,56,100,0,199,48.7839196,89,47,-81.0212766,-38,Inside
25,53,51,100,0,200,48.825,89,47,-79.59574468,-37,Inside
25,54,49,100,0,196,49.26530612,87,50,-80.4,-37,Inside
25,52,47,100,0,200,47.845,87,50,-80.32,-37,Inside
25,51,47,100,0,200,48.78,87,47,-79.04255319,-38,Inside
25,54,43,100,0,200,49.19,87,45,-80.2,-38,Inside
25,52,38,100,0,199,49.17085427,87,45,-80,-37,Inside
24,52,35,100,0,193,49.61658031,87,46,-80.15217391,-37,Inside
25,54,31,100,0,197,49.2893401,87,51,-79.35294118,-40,Inside
24,54,28,100,0,200,49.335,89,47,-79.70212766,-38,Inside
25,52,25,100,0,200,49.3,89,50,-79,-38,Inside
24,54,22,100,0,196,49.75510204,89,49,-79.14285714,-38,Inside
25,53,20,100,0,196,49.63265306,89,50,-80.08,-37,Inside
25,53,18,100,0,192,49.92708333,89,49,-79.67346939,-37,Inside
25,54,17,100,0,195,49.68717949,89,46,-79.15217391,-38,Inside
24,53,16,100,0,199,49.26633166,89,51,-79.54901961,-37,Inside
24,54,15,100,0,199,49.16582915,89,48,-80.29166667,-40,Inside
24,54,14,100,0,194,48.78865979,89,48,-80.22916667,-38,Inside
24,53,14,100,0,197,48.91878173,89,52,-80.65384615,-40,Inside
24,53,13,100,0,196,49.19387755,89,47,-81.14893617,-38,Inside
24,53,12,100,0,188,50.25,89,46,-79.93478261,-40,Inside
24,54,12,100,0,187,50.55080214,89,47,-78.91489362,-38,Inside
24,53,11,100,0,190,49.68421053,89,47,-79.42553191,-40,Inside
24,52,11,100,0,190,49.48421053,89,49,-78.75510204,-40,Inside
24,54,10,100,0,190,49.55263158,89,50,-79.98,-38,Inside
24,54,9,100,0,190,49.45263158,89,45,-80.53333333,-37,Inside
24,54,8,100,0,187,49.60962567,89,49,-80.2244898,-38,Inside
24,53,8,100,0,195,49.32307692,87,48,-80.4375,-40,Inside
24,53,7,100,0,195,49.57435897,89,47,-80.59574468,-40,Inside
24,54,6,100,0,191,49.90052356,89,48,-79.0625,-37,Inside
24,53,5,100,0,199,49.3919598,89,44,-78.20454545,-38,Inside
24,54,4,100,0,200,48.75,87,47,-80.19148936,-38,Inside
24,54,3,100,0,199,49.34673367,87,50,-81.2,-37,Inside
24,54,3,100,0,200,48.53,87,54,-81.7037037,-38,Inside
24,54,2,100,0,199,49.15577889,87,45,-78.46666667,-40,Inside
24,53,1,100,0,200,49.125,87,48,-79.58333333,-38,Inside
24,54,1,100,0,195,49.78974359,89,48,-80.39583333,-36,Inside
24,54,1,100,0,195,49.76410256,89,52,-80.51923077,-38,Inside
24,54,1,100,0,197,49.37055838,90,46,-80.45652174,-40,Inside
24,53,0,100,0,198,48.95454545,90,50,-80.34,-36,Inside
24,53,0,100,0,200,48.565,87,47,-80.19148936,-36,Inside
24,52,0,100,0,200,48.77,89,48,-80.3125,-38,Inside
24,54,0,100,0,200,48.825,89,46,-79.91304348,-36,Inside
24,54,0,100,0,200,48.925,89,49,-79.67346939,-40,Inside
24,54,0,100,0,198,49.43434343,87,48,-80.27083333,-38,Inside
24,54,0,100,0,198,49.64141414,87,48,-80.97916667,-40,Inside
24,54,0,100,0,199,49.40703518,87,47,-78.4893617,-40,Inside
24,53,0,100,0,197,49.37563452,89,46,-79.34782609,-40,Inside
24,53,0,100,0,194,49.5257732,89,48,-79.54166667,-40,Inside
24,54,0,100,0,194,49.57216495,87,45,-80.22222222,-40,Inside
24,54,0,100,0,198,49.23737374,90,50,-79.2,-36,Inside
24,54,0,100,0,195,49.97435897,87,44,-78.43181818,-36,Inside
24,53,0,100,0,190,50.07368421,87,49,-80.40816327,-39,Inside
24,53,0,100,0,189,49.23280423,87,50,-80.14,-36,Inside
24,53,0,100,0,183,49.66120219,87,45,-80.28888889,-36,Inside
24,54,0,100,0,188,49.43085106,87,51,-80.7254902,-40,Inside
24,54,0,100,0,199,49.04522613,87,50,-80.2,-36,Inside
24,53,0,100,0,200,48.69,87,54,-81.31481481,-36,Inside
24,52,0,100,0,198,49.08585859,89,48,-81.20833333,-36,Inside
24,53,0,100,0,171,49.90643275,89,51,-80.2745098,-38,Inside
25,55,0,100,0,195,49.00512821,89,49,-80.08163265,-38,Inside
25,52,0,100,0,193,49.49222798,89,50,-79.66,-37,Inside
24,53,0,100,0,194,49.30412371,87,48,-79.97916667,-38,Inside
24,53,0,100,0,194,49.30412371,87,49,-80.28571429,-37,Inside
24,52,0,100,0,194,49.49484536,90,51,-79.98039216,-36,Inside
25,53,0,100,0,192,49.421875,89,46,-80.69565217,-38,Inside
24,53,0,100,0,190,49.41578947,89,44,-79.20454545,-40,Inside
24,52,0,100,0,195,49.44615385,89,49,-80.65306122,-36,Inside
24,53,0,100,0,193,49.69948187,89,48,-81.64583333,-36,Inside
24,53,0,100,0,198,48.95959596,90,53,-80.66037736,-38,Inside
24,54,0,100,0,198,48.95959596,90,48,-80.72916667,-40,Inside
24,54,0,100,0,199,49.09045226,89,52,-80.59615385,-38,Inside
24,54,0,100,0,198,49.18686869,89,52,-81.07692308,-37,Inside
24,54,0,100,0,194,49.46391753,89,49,-79.67346939,-37,Inside
24,53,0,100,0,193,49.78756477,87,51,-81,-40,Inside
24,54,0,100,0,188,50.09574468,87,46,-80.73913043,-36,Inside
24,54,0,100,0,192,49.80208333,87,46,-79.73913043,-38,Inside
24,54,0,100,0,192,49.80208333,87,50,-80.48,-38,Inside
24,54,0,100,0,191,49.92670157,89,50,-81.18,-37,Inside
24,53,0,100,0,189,49.71957672,89,47,-81.36170213,-37,Inside
24,54,0,100,0,182,50.09340659,90,45,-79.95555556,-38,Inside
24,54,0,100,0,180,50.16666667,90,47,-80.65957447,-40,Inside
24,53,0,100,0,190,49.11052632,87,47,-80.08510638,-36,Inside
24,54,0,100,0,185,49.66486486,87,51,-81.01960784,-40,Inside
24,54,0,100,0,192,49.109375,87,47,-79.12765957,-40,Inside
24,54,0,100,0,197,48.28426396,89,45,-79.95555556,-37,Inside
24,53,0,100,0,197,48.28426396,89,47,-79.42553191,-37,Inside
24,52,0,100,0,200,47.71,89,47,-79.36170213,-38,Inside
24,53,0,100,0,200,48.335,89,49,-80.24489796,-37,Inside
24,52,0,100,0,196,48.80102041,89,48,-78.97916667,-37,Inside
24,54,0,100,0,196,48.96428571,89,47,-79.65957447,-37,Inside
24,52,0,100,0,196,49.1122449,87,48,-78.6875,-38,Inside
24,53,0,100,0,196,49.1122449,87,48,-79.60416667,-40,Inside
24,54,0,100,0,185,49.98378378,87,47,-79.76595745,-40,Inside
24,53,0,100,0,185,49.98378378,87,52,-80.15384615,-37,Inside
24,54,0,100,0,195,49.41538462,87,49,-78.67346939,-36,Inside
24,53,0,100,0,194,49.36082474,87,47,-78.70212766,-40,Inside
24,54,0,100,0,200,48.615,89,45,-78.31111111,-38,Inside
24,54,0,100,0,200,48.62,89,50,-79.64,-38,Inside
24,54,0,100,0,200,48.59,87,51,-81.09803922,-37,Inside
24,53,0,100,0,200,48.59,87,50,-79.08,-37,Inside
24,53,0,100,0,192,48.91666667,87,51,-78.47058824,-37,Inside
24,52,0,100,0,184,49.20652174,87,47,-78.87234043,-40,Inside
24,52,0,100,0,189,48.67195767,87,49,-78.87755102,-38,Inside
24,54,0,100,0,180,49.78333333,87,51,-80.45098039,-38,Inside
24,53,0,100,0,186,49.30107527,89,54,-80.14814815,-36,Inside
24,54,0,100,0,183,49.47540984,87,49,-79.81632653,-40,Inside
24,53,0,100,0,183,49.49726776,87,48,-78.95833333,-36,Inside
24,53,0,100,0,193,48.88082902,87,49,-78.16326531,-36,Inside
24,53,0,100,0,193,48.88082902,87,49,-78.59183673,-38,Inside
24,54,0,100,0,196,48.82653061,87,51,-80,-38,Inside
24,54,0,100,0,196,48.83673469,87,49,-80.20408163,-38,Inside
24,53,0,100,0,200,48.81,87,52,-79.86538462,-37,Inside
24,53,0,100,0,200,48.8,87,52,-79.90384615,-40,Inside
24,53,0,100,0,200,48.615,87,50,-79.94,-37,Inside
24,53,0,100,0,200,48.53,87,50,-79.72,-36,Inside
24,53,0,100,0,199,48.52261307,87,46,-80.7173913,-40,Inside
24,54,0,100,0,200,48.795,87,48,-79.72916667,-40,Inside
24,53,0,100,0,198,49.24747475,87,45,-79.66666667,-37,Inside
24,53,0,100,0,176,50.77272727,97,43,-79.39534884,-40,Inside
24,53,0,100,0,198,49.1969697,90,50,-80.02,-38,Inside
24,52,0,100,0,198,49.56565657,90,49,-80.20408163,-38,Inside
24,53,0,100,0,195,49.75384615,89,48,-80.54166667,-40,Inside
24,53,0,100,0,188,49.81914894,89,45,-79.17777778,-38,Inside
24,53,0,100,0,198,49.36363636,87,49,-79.7755102,-36,Inside
24,53,0,100,0,198,49.25252525,87,47,-79.91489362,-38,Inside
24,53,0,100,0,195,49.84102564,87,48,-78.875,-37,Inside
24,52,0,100,0,196,49.71938776,87,45,-79.57777778,-38,Inside
24,53,0,100,0,193,49.88082902,87,49,-79.7755102,-37,Inside
24,53,0,100,0,190,50.35263158,87,50,-79.16,-38,Inside
24,54,0,100,0,200,49.03,89,48,-79.10416667,-38,Inside
24,54,0,100,0,194,49.72680412,89,50,-80.4,-36,Inside
24,54,0,100,0,198,49.63131313,89,46,-78.7173913,-40,Inside
24,55,0,100,0,200,49.395,89,45,-79.82222222,-40,Inside
24,53,0,100,0,200,49.155,89,48,-79.95833333,-40,Inside
24,54,0,100,0,200,49.26,90,45,-81.64444444,-40,Inside
24,53,0,100,0,199,49.1959799,87,46,-79.32608696,-40,Inside
24,54,0,100,0,200,49.21,89,51,-81.54901961,-40,Inside
24,54,0,100,0,200,48.895,89,45,-80.53333333,-37,Inside
24,53,0,100,0,191,48.81151832,89,43,-80.74418605,-40,Inside
24,54,0,100,0,196,49.3622449,89,48,-79.6875,-40,Inside
24,55,0,100,0,196,49.13265306,89,48,-80.27083333,-38,Inside
24,54,0,100,0,192,49.86979167,89,43,-78.8372093,-36,Inside
24,54,0,100,0,194,49.71649485,89,49,-79.75510204,-40,Inside
24,54,0,100,0,195,49.83589744,89,47,-79.61702128,-38,Inside
24,53,0,100,0,200,49.185,89,46,-80.54347826,-40,Inside
24,54,0,100,0,198,49.24747475,89,45,-79.93333333,-38,Inside
24,53,0,100,0,198,49.18181818,87,49,-80.7755102,-37,Inside
24,54,0,100,0,200,48.92,87,44,-79.31818182,-37,Inside
24,53,0,100,0,194,49.39175258,90,52,-80.59615385,-37,Inside
24,54,0,100,0,198,48.98989899,89,43,-78.13953488,-37,Inside
24,54,0,100,0,196,49.45918367,89,51,-80.39215686,-37,Inside
24,54,0,100,0,197,49.26395939,89,47,-80.27659574,-37,Inside
24,55,0,100,0,199,49.27638191,89,47,-80.82978723,-38,Inside
24,55,0,100,0,200,48.995,89,49,-78.3877551,-37,Inside
24,54,0,100,0,194,49.1185567,87,44,-79.72727273,-37,Inside
24,53,0,100,0,200,48.935,87,46,-80.2173913,-40,Inside
24,54,0,100,0,199,48.90452261,87,41,-79,-38,Inside
24,53,0,100,0,198,48.90909091,87,45,-80.17777778,-40,Inside
24,52,0,100,0,195,49.62564103,87,46,-79.82608696,-38,Inside
24,53,0,100,0,196,49.40306122,87,46,-80.45652174,-40,Inside
24,52,0,100,0,199,49,87,50,-80.12,-37,Inside
24,53,0,100,0,199,49.03015075,89,46,-80.32608696,-37,Inside
24,52,0,100,0,200,49.03,89,46,-80.95652174,-40,Inside
24,53,0,100,0,198,49.17171717,87,46,-80.15217391,-37,Inside
24,52,0,100,0,197,49.25888325,87,45,-79.57777778,-40,Inside
24,53,0,100,0,194,49.68556701,87,44,-79.34090909,-40,Inside
24,52,0,100,0,194,49.65979381,87,46,-80.69565217,-38,Inside
24,54,0,100,0,194,49.45876289,87,44,-79.88636364,-37,Inside
24,53,0,100,0,194,49.37628866,87,47,-78.65957447,-40,Inside
24,53,0,100,0,194,49.06185567,87,45,-79.62222222,-38,Inside
24,52,0,100,0,197,49.35532995,89,50,-79.96,-38,Inside
24,53,0,100,0,199,49.03517588,87,42,-78.83333333,-36,Inside
24,53,0,100,0,200,48.665,89,52,-80.86538462,-37,Inside
24,53,0,100,0,200,48.96,87,46,-78.58695652,-40,Inside
24,54,0,100,0,200,48.915,87,45,-80.44444444,-40,Inside
24,54,0,100,0,199,49.02512563,87,42,-79.80952381,-40,Inside
24,52,0,100,0,200,48.775,89,50,-80.74,-37,Inside
24,52,0,100,0,189,49.62962963,89,44,-80.86363636,-40,Inside
24,53,0,100,0,158,54.34177215,99,52,-80.34615385,-37,Inside
24,52,0,100,0,200,48.745,97,46,-79.10869565,-40,Inside
24,52,0,100,0,200,49.39,90,41,-78.41463415,-38,Inside
24,52,0,100,0,200,49.39,90,47,-80.10638298,-38,Inside
25,53,0,100,0,200,49.36,90,45,-79.2,-40,Inside
25,52,0,100,0,200,49.28,90,45,-78.91111111,-36,Inside
24,52,0,100,0,200,48.96,90,44,-80.06818182,-37,Inside
24,52,1,100,0,196,49.15306122,90,47,-80.61702128,-40,Inside
24,54,1,100,0,192,49.76041667,90,47,-79.91489362,-38,Inside
24,53,1,100,0,192,49.23958333,89,49,-80.28571429,-40,Inside
24,54,1,100,0,184,48.94021739,89,45,-80.73333333,-38,Inside
24,53,1,100,0,189,48.87830688,89,46,-78.93478261,-40,Inside
24,52,1,100,0,187,49.79144385,90,43,-80.65116279,-37,Inside
24,53,1,100,0,199,49.49246231,89,42,-79.47619048,-40,Inside
25,53,1,100,0,198,49.11111111,89,47,-80.42553191,-38,Inside
24,53,1,100,0,190,49.47894737,89,40,-78.875,-37,Inside
24,54,1,100,0,189,49.82010582,87,43,-78.8372093,-38,Inside
24,52,1,100,0,196,49.4744898,87,43,-79.23255814,-38,Inside
24,53,1,100,0,193,49.43005181,87,45,-80,-59,Inside
24,54,1,100,0,192,49.40625,87,44,-81.79545455,-58,Inside
24,54,1,100,0,199,49.00502513,87,46,-82.19565217,-50,Inside
24,52,1,100,0,199,49.00502513,87,44,-81.54545455,-50,Inside
25,53,1,100,0,200,48.745,89,45,-81.53333333,-50,Inside
25,54,1,100,0,198,49.03535354,89,41,-80.95121951,-50,Inside
25,52,0,100,0,197,48.99492386,89,49,-81.93877551,-50,Inside
25,52,0,100,0,200,48.58,89,42,-80.5,-58,Inside
24,53,0,100,0,200,48.655,87,46,-80.73913043,-50,Inside
25,51,0,100,0,197,48.94923858,87,43,-80.1627907,-50,Inside
24,52,0,100,0,200,48.595,89,46,-81.56521739,-60,Inside
24,53,0,100,0,200,48.595,89,46,-81.06521739,-58,Inside
24,53,0,100,0,200,48.61,89,48,-80.95833333,-58,Inside
24,54,0,100,0,200,48.39,89,45,-81.02222222,-60,Inside
24,54,0,100,0,190,47.39473684,89,44,-80,-50,Inside
24,53,0,100,0,190,48.21052632,87,42,-81.9047619,-58,Inside
24,53,0,100,0,190,48.21052632,87,49,-80.95918367,-50,Inside
24,52,0,100,0,189,48.54497354,87,44,-81.79545455,-57,Inside
24,53,0,100,0,197,48.35532995,87,46,-80.30434783,-50,Inside
24,53,0,100,0,192,48.90625,89,44,-80.25,-58,Inside
24,53,0,100,0,195,49.62564103,87,43,-80.62790698,-50,Inside
24,53,0,100,0,195,49.71794872,89,42,-79.88095238,-51,Inside
24,52,0,100,0,200,49.12,89,47,-80.25531915,-51,Inside
24,53,0,100,0,200,49.045,89,44,-82.27272727,-51,Inside
24,54,0,100,0,200,49.03,89,45,-80.46666667,-51,Inside
24,54,0,100,0,198,48.95454545,89,47,-79.53191489,-60,Inside
24,54,0,100,0,194,48.91237113,89,44,-79.65909091,-58,Inside
24,53,0,100,0,184,48.41847826,89,45,-80.31111111,-58,Inside
24,53,0,100,0,188,48.49468085,89,44,-80.56818182,-50,Inside
24,54,0,100,0,187,49.13903743,89,48,-80.625,-58,Inside
24,52,0,100,0,195,49.85128205,87,43,-79.86046512,-58,Inside
24,53,0,100,0,196,49.81632653,89,45,-79.84444444,-59,Inside
24,54,0,100,0,196,49.9744898,87,44,-80.45454545,-50,Inside
24,54,0,100,0,194,49.65979381,87,49,-81.04081633,-58,Inside
24,52,0,100,0,194,49.65979381,87,44,-79.84090909,-57,Inside
24,54,0,100,0,189,50.32804233,89,40,-81.3,-57,Inside
24,53,0,100,0,195,49.61025641,89,40,-80.475,-58,Inside
24,53,0,100,0,192,49.72916667,89,47,-81.17021277,-53,Inside
24,54,0,100,0,192,49.72395833,89,44,-80.36363636,-58,Inside
24,54,0,100,0,195,49.71794872,89,39,-80.05128205,-50,Inside
24,54,0,100,0,195,49.81538462,89,42,-79.47619048,-50,Inside
24,53,0,100,0,194,49.28865979,89,44,-81.09090909,-58,Inside
24,53,0,100,0,159,49.10691824,89,46,-81.23913043,-58,Inside
25,51,0,100,0,200,47.665,89,41,-80.34146341,-50,Inside
24,52,0,100,0,198,48.44444444,87,44,-81.06818182,-50,Inside
24,53,0,100,0,200,48.49,89,43,-80.51162791,-60,Inside
24,53,0,100,0,197,49.26395939,87,44,-81.29545455,-50,Inside
24,52,0,100,0,192,48.76041667,87,42,-80.88095238,-50,Inside
24,53,0,100,0,190,48.86842105,89,41,-80.56097561,-60,Inside
24,53,0,100,0,189,49.60846561,87,43,-80.88372093,-50,Inside
24,52,0,100,0,199,49.32160804,87,43,-79.97674419,-58,Inside
24,53,0,100,0,198,49.24747475,87,38,-80.73684211,-59,Inside
24,53,0,100,0,192,50.03125,87,47,-82.21276596,-58,Inside
24,54,0,100,0,193,50.00518135,87,43,-80.65116279,-58,Inside
24,53,0,100,0,200,49.2,87,45,-80.35555556,-59,Inside
24,53,0,100,0,194,49.56701031,87,43,-80.18604651,-50,Inside
24,53,0,100,0,200,46.83,87,44,-81.45454545,-59,Inside
24,53,0,100,0,200,48.51,87,44,-79.70454545,-50,Inside
24,52,0,100,0,200,48.895,87,39,-80.25641026,-60,Inside
24,53,0,100,0,200,49.12,87,42,-81.33333333,-50,Inside
24,52,0,100,0,199,49.17085427,87,44,-80.22727273,-50,Inside
24,52,0,100,0,189,49.83597884,87,46,-80.67391304,-50,Inside
24,52,0,100,0,199,49.08542714,87,41,-80.95121951,-59,Inside
24,54,0,100,0,200,48.915,87,38,-79.84210526,-58,Inside
24,53,0,100,0,200,48.775,87,41,-80.24390244,-52,Inside
24,53,0,100,0,200,48.155,92,41,-79.70731707,-58,Inside
24,52,0,100,0,191,48.68586387,87,43,-79.86046512,-50,Inside
24,53,0,100,0,191,48.58638743,87,42,-80.21428571,-50,Inside
24,53,0,100,0,196,48.3877551,87,44,-81.63636364,-50,Inside
24,52,0,100,0,199,49.09045226,87,40,-80.725,-60,Inside
24,53,0,100,0,200,47.93,87,42,-81.42857143,-59,Inside
24,54,0,100,0,200,49.06,87,42,-81,-50,Inside
24,53,0,100,0,200,49.06,87,42,-81.14285714,-58,Inside
24,53,0,100,0,200,49.425,89,45,-81.86666667,-57,Inside
24,52,0,100,0,200,49.26,89,39,-81.05128205,-58,Inside
24,52,0,100,0,200,49.2,89,45,-81.13333333,-50,Inside
24,52,0,100,0,200,49.01,89,43,-80.60465116,-58,Inside
24,53,0,100,0,200,49.01,89,43,-80.58139535,-50,Inside
24,53,0,100,0,200,49.025,89,43,-81.25581395,-51,Inside
24,53,0,100,0,199,49.24623116,89,43,-80.72093023,-59,Inside
24,52,0,100,0,194,49.72680412,89,44,-82.09090909,-59,Inside
24,53,0,100,0,199,49.04522613,89,46,-82.47826087,-50,Inside
24,53,0,100,0,200,48.01,89,48,-82.0625,-59,Inside
24,54,0,100,0,200,48.415,89,41,-79.34146341,-58,Inside
24,53,0,100,0,196,48.84183673,89,43,-80.97674419,-50,Inside
24,53,0,100,0,199,48.64321608,87,42,-80.11904762,-58,Inside
24,53,0,100,0,198,48.88888889,87,43,-80.88372093,-51,Inside
24,54,0,100,0,200,48.92,87,44,-81.54545455,-58,Inside
24,53,0,100,0,200,48.715,87,43,-81.41860465,-59,Inside
24,53,0,100,0,197,49.25380711,89,43,-80.23255814,-58,Inside
24,53,0,100,0,200,49.075,89,44,-81,-58,Inside
24,53,0,100,0,200,48.845,89,44,-79.70454545,-59,Inside
24,53,0,100,0,200,48.65,89,44,-79.88636364,-51,Inside
24,53,0,100,0,198,49.23737374,87,40,-81.95,-50,Inside
24,54,0,100,0,200,48.82,87,44,-80.18181818,-57,Inside
24,54,0,100,0,200,48.92,87,41,-79.68292683,-50,Inside
24,54,0,100,0,200,48.64,87,46,-80.52173913,-50,Inside
24,54,0,100,0,200,48.74,87,45,-81.88888889,-59,Inside
24,53,0,100,0,200,48.595,89,44,-80.61363636,-58,Inside
24,52,0,100,0,198,49.11111111,89,40,-80.125,-58,Inside
24,52,0,100,0,199,48.99497487,89,45,-81.51111111,-50,Inside
24,53,0,100,0,195,49.47179487,89,44,-80.36363636,-50,Inside
24,53,0,100,0,127,56.50393701,99,40,-80.85,-50,Inside
24,53,0,100,0,177,49.5819209,87,42,-78.92857143,-58,Inside
24,54,0,100,0,182,49.57142857,87,45,-82.55555556,-58,Inside
24,53,0,100,0,200,49.095,89,41,-78.82926829,-51,Inside
24,54,0,100,0,196,48.97959184,89,43,-79.76744186,-58,Inside
24,53,0,100,0,200,48.715,89,44,-81.22727273,-57,Inside
24,54,0,100,0,200,48.87,89,41,-81.07317073,-50,Inside
24,53,0,100,0,197,49.31979695,89,39,-79,-58,Inside
24,53,0,100,0,196,49.45918367,90,45,-81.37777778,-59,Inside
24,53,0,100,0,184,48.94565217,87,43,-81.88372093,-58,Inside
24,53,0,100,0,191,50.53926702,89,45,-81.33333333,-59,Inside
24,54,0,100,0,195,49.85128205,87,42,-80.5,-59,Inside
24,54,0,100,0,199,49.28643216,87,47,-80.06382979,-50,Inside
24,52,0,100,0,200,49.18,87,46,-80.60869565,-59,Inside
24,54,0,100,0,200,49.295,87,42,-81.19047619,-58,Inside
24,54,0,100,0,200,48.965,89,39,-82,-59,Inside
24,53,0,100,0,200,49.15,89,44,-81.81818182,-57,Inside
24,54,0,100,0,191,50.35602094,89,43,-82.1627907,-59,Inside
24,52,0,100,0,200,48.985,87,42,-80.16666667,-50,Inside
24,54,0,100,0,198,48.91414141,90,40,-81.025,-57,Inside
24,53,0,100,0,200,48.895,87,43,-80.20930233,-59,Inside
24,54,0,100,0,200,48.86,89,45,-80.66666667,-51,Inside
24,53,0,100,0,200,48.48,89,42,-80.11904762,-50,Inside
24,52,0,100,0,189,49.45502646,89,40,-80.925,-59,Inside
24,53,0,100,0,188,49.93085106,89,43,-80.76744186,-59,Inside
24,52,0,100,0,194,49.34536082,89,43,-81.02325581,-58,Inside
24,54,0,100,0,200,48.56,89,44,-80.38636364,-50,Inside
24,53,0,100,0,198,48.72727273,89,45,-81.44444444,-59,Inside
24,53,0,100,0,189,49.97883598,89,46,-80.10869565,-58,Inside
24,54,0,100,0,196,49.45408163,89,43,-79.93023256,-50,Inside
24,52,0,100,0,192,50.19270833,89,42,-80.57142857,-50,Inside
24,54,0,100,0,194,49.58247423,87,42,-80.11904762,-59,Inside
24,52,0,100,0,196,49.40306122,89,43,-80.48837209,-58,Inside
24,54,0,100,0,194,49.62371134,89,41,-80.85365854,-50,Inside
24,53,0,100,0,192,49.57291667,89,39,-80.56410256,-50,Inside
24,53,0,100,0,194,49.67010309,90,41,-81.02439024,-50,Inside
24,53,0,100,0,189,50.18518519,87,41,-79.12195122,-59,Inside
24,53,0,100,0,198,48.93939394,87,42,-81.07142857,-60,Inside
24,53,0,100,0,199,48.94472362,87,44,-81.04545455,-50,Inside
24,53,0,100,0,189,48.02116402,87,40,-79.475,-60,Inside
24,54,0,100,0,183,48.38797814,87,45,-79.88888889,-58,Inside
24,53,0,100,0,197,48.82741117,87,45,-80.31111111,-50,Inside
24,53,0,100,0,193,49.53367876,87,40,-81.075,-58,Inside
24,54,0,100,0,196,49.56122449,89,44,-80.56818182,-50,Inside
24,53,0,100,0,194,49.65979381,87,45,-79.97777778,-58,Inside
24,53,0,100,0,192,49.59375,87,48,-81.39583333,-58,Inside
24,53,0,100,0,193,49.33160622,89,45,-81.42222222,-51,Inside
24,53,0,100,0,199,48.91457286,89,44,-80.90909091,-58,Inside
24,53,0,100,0,199,48.91457286,89,41,-80.43902439,-58,Inside
24,53,0,100,0,197,48.9035533,89,42,-80.5952381,-58,Inside
24,52,0,100,0,200,48.8,89,46,-80.43478261,-50,Inside
24,53,0,100,0,198,49.08080808,89,45,-80.6,-57,Inside
24,53,0,100,0,197,49.19796954,89,45,-80.66666667,-59,Inside
24,54,0,100,0,195,49.27692308,87,43,-82.1627907,-59,Inside
24,53,0,100,0,200,48.845,89,47,-82.63829787,-59,Inside
